stoptime,end station latitude,end station longitude,trip_id
2020-09-15 13:50:10.0860,40.721123600000006,-74.03805095,20347
2020-09-15 13:57:33.9410,40.728744799999994,-74.03210820000001,20348
2020-09-15 14:04:57.1240,40.728744799999994,-74.03210820000001,20349
2020-09-15 13:56:48.4990,40.72528910781132,-74.04557168483734,20350
2020-09-15 14:17:00.6390,40.71458403535893,-74.04281705617905,20351
2020-09-15 14:02:14.4340,40.7253399253558,-74.06762212514876,20352
2020-09-15 14:03:11.6970,40.717732500000004,-74.04384499999999,20353
2020-09-15 14:03:16.5900,40.72568548362901,-74.0487903356552,20354
2020-09-15 14:00:29.0570,40.71687,-74.03281,20355
2020-09-15 14:37:22.9640,40.7272235,-74.03375890000001,20356
2020-09-15 14:36:31.6710,40.7272235,-74.03375890000001,20357
2020-09-15 14:16:09.7360,40.748715945380226,-74.04044330120088,20358
